,course,url,lat,lon
13385,Henry Stambaugh Golf Course,missing,41.1346825,-80.6496864
13386,Red Blue Course at Edgewood Country Club,missing,40.4344059,-79.83373999999999
13387,Legend Buttes Golf Course,missing,42.6783091,-103.4231802
13388,Regulation Course at Fairways Golf Club of St. Cloud,missing,45.5579451,-94.16324039999999
13389,Hammock Dunes Club,missing,29.5793644,-81.1754045
13390,Choctaw Country Club,missing,35.0288298,-94.641853
13391,Murphy Creek Golf Course,http://www.golfaurora.com/murphy.htm,39.685491,-104.707646
13392,Nine Hole Course at Hankered Hills Golf Course,missing,42.3903876,-84.3344843
13393,Independence Golf Course,missing,37.5437398,-77.6846858
13394,Gulf Stream Golf Course,missing,26.4856723,-80.05708580000001
13395,Settlers Bay Golf Course,missing,61.505489,-149.614169
13396,Links Course at Arizona Biltmore Country Club,missing,34.0489281,-111.0937311
13397,Granada Golf Course,missing,34.6496282,-92.8624993
13398,Nicholas Memorial Golf Course,missing,38.3175001,-80.8328085
13399,Madisonville City Park Municipal Course,missing,37.3103481,-87.4820542
13400,Sleepy Hollow Country Club,missing,41.1239734,-73.8614803
13401,Webb Hill Country Club,missing,33.3122328,-96.1037709
13402,Burnet Park Golf Course,missing,43.0401934,-76.1872404
13403,McKenzie River Golf Course,missing,44.1826762,-122.2119204
13404,Players Course at Bryan Park Golf Club,missing,36.17956,-79.73356299999999
13405,Cozy Acres Golf Links,missing,38.7986549,-85.34845
13406,Prairie Trails Golf & Country Club,missing,37.836708,-96.837079
13407,Riverbend Country Club,missing,29.6071438,-95.5833138
13408,Buffalo Golf Course,missing,40.7109245,-79.7155765
13409,Meadow Woods Country Club,missing,38.5373346,-89.0949341
13410,North Course at Hickory Hills Country Club,missing,41.716535,-87.825064
13411,Salina Municipal Golf Course,missing,38.8258055,-97.5666158
13412,Coronado Golf Course,missing,32.6847548,-117.1660105
13413,Creeks Bend Golf Club,missing,35.14928250000001,-85.2116346
13414,Windsor Heights Public Golf Course,http://www.windsorheightsgolf.com,41.6038268,-93.71051179999999
13415,Adios Golf Club,missing,26.3270664,-80.17427440000002
13416,Hickory VFW Golf Course,missing,41.2335188,-80.4232533
13417,Cape Coral Executive Golf Course,missing,26.634178,-81.9674594
13418,Grande Pines Golf Club,http://www.grandepines.com,28.40049,-81.46289999999999
13419,Moorings Country Club,missing,26.176992,-81.80560400000002
13420,Championship Course at Door Creek Golf Course,missing,43.082584,-89.229928
13421,Sycamore Canyon Golf Course,missing,35.1655545,-118.8137119
13422,Marion Lake Golf Club,missing,35.7293613,-81.91430559999999
13423,Elleair Golf Club,missing,28.2919515,-80.7328003
13424,Tri-City Country Club,missing,46.21289609999999,-119.147442
13425,Anniston Municipal Golf Course,missing,33.6653376,-85.8115491
13426,Worthington Golf Club,missing,42.4076003,-72.9423656
13427,Shady Hollow Country Club,missing,40.851435,-81.4941429
13428,Landings Course at Wellington Golf & Country Club,http://www.wellingtongolf.com,26.6617635,-80.2683571
13429,Valleybrook Golf & Country Club,missing,39.818428,-75.05847299999999
13430,Rock Springs Ridge Golf Club,missing,28.69501189999999,-81.4508575
13431,Elbel Golf Course,http://www.sbpark.org/golf/elbel.htm,41.74648759999999,-86.3827037
13432,South Course at BlackHorse Golf Club,http://www.blackhorsegolfclub.com,29.9572835,-95.707494
13433,Thorntree Country Club,missing,32.61941,-96.877927
13434,Harry R. Brownson Country Club,missing,41.3011211,-73.1450085
13435,Clear Lake Country Club,missing,42.6683274,-114.7771462
13436,Kanon Valley Country Club,missing,43.1394895,-75.70898559999999
13437,Suburban Club of Baltimore County,missing,39.3743545,-76.71377559999999
13438,Dallas Golf Course,missing,44.920074,-123.275866
13439,The Brae Course at Fairfield Glades Heatherhurst Golf Course,missing,36.006316,-84.8848649
13440,Creek Trestle Course at Landings Golf Club,missing,32.5704101,-83.570568
13441,North Hills Country Club,missing,40.110821,-75.172043
13442,Legacy Club at Alaqua Lakes,http://www.legacyclubgolf.com,28.7579553,-81.3837224
13443,Weymont Run Country Club,missing,44.2794911,-88.9522101
13444,Geneva Golf Club,missing,45.9002843,-95.3113139
13445,Geneva Golf & Country Club,missing,45.9002843,-95.3113139
13446,Lewisburg Elks Country Club,missing,37.8198873,-80.41847410000001
13447,Dry Creek Ranch Golf Course,missing,38.2473428,-121.287249
13448,Huron Hills Golf Course,missing,42.2716574,-83.6968065
13449,Cherokee Golf Course,missing,36.465612,-95.031447
13450,Brook-Lea Country Club,missing,43.1315485,-77.7050101
13451,Country Club of Roswell,http://www.ccroswell.com,34.0237444,-84.28369789999999
13452,Mandan Municipal Golf Course,missing,46.818621,-100.9067901
13453,Lantana Golf Club,http://www.lantanatexas.com/lgc/TheGolfCourse/,33.0902098,-97.12225169999999
13454,Dunham Hills Golf Club,missing,42.6523365,-83.6896691
13455,Greens Pines Course at River Greens Golf Course,http://www.rivergreens.com,40.2777556,-81.6962586
13456,Pierce Lake Golf Course,missing,42.29814,-84.01541999999999
13457,Annandale Golf Course,missing,34.1438453,-118.1745057
13458,Rock Springs Golf & Athletic Club,missing,38.9086253,-90.15944710000001
13459,Waller Country Club,missing,29.9856787,-95.9295726
13460,Prairie Creek Golf Course,missing,36.3328503,-94.06374129999999
13461,East Course at Eagle Valley Golf Course,http://www.eaglevalleygolf.com,39.1938421,-119.7095445
13462,Mt Anthony Country Club,missing,42.891655,-73.208168
13463,Mission Royale Golf Club,http://www.missionroyalegolfclub.com,32.8716547,-111.6776855
13464,Rose Ridge Golf Course,missing,40.601735,-79.886827
13465,Heritage Hills Golf Course,http://www.mccookgolf.com,39.9581413,-76.66733889999999
13466,Sakima Country Club,missing,39.701184,-75.474481
13467,Preserve Golf Club at Tara,http://www.tara-manatee.com/home.cfm,27.4326733,-82.4638442
13468,Cadillac Country Club,missing,44.2297394,-85.4664705
13469,Boulder City Municipal Golf Course,missing,35.9585711,-114.8434601
13470,Campbells Scottish Highlands Golf Course,missing,42.7538211,-71.2438622
13471,Clarkston Golf & Country Club,missing,46.415054,-117.0791061
13472,Jaycee Public Golf Course,missing,39.9817606,-81.9237867
13473,Lakes Course at Quail West Golf & Country Club,missing,26.3154901,-81.73442299999999
13474,Heatherwoode Golf Club,missing,39.5378539,-84.23206340000002
13475,Pike Run Country Club,missing,40.0837823,-79.3289523
13476,Hazeltine National Golf Club,http://www.hngc.com,44.833729,-93.5908194
13477,Elks Fairview Golf Course,missing,40.40530649999999,-91.4073014
13478,Beaver Hill Golf Course,missing,36.738974,-79.888064
13479,Mercer County Elks Country Club,missing,40.4434008,-84.57154849999999
13480,Sable Creek Golf Course,missing,40.9533717,-81.28390259999999
13481,Heidelberg Country Club,http://www.heidelbergcc.com,40.4289795,-76.1201493
13482,Mallard Cove Golf Course,missing,30.210282,-93.153537
13483,Presque Isle Country Club,missing,46.7145583,-67.9491859
13484,Indian River Club,http://www.indianriverclub.com,27.563279,-80.390571
13485,Hyannis Golf Club,missing,41.68446,-70.327568
13486,Winding Hollow Country Club,missing,40.0772341,-82.76936529999999
13487,Skaneateles Country Club,missing,42.931481,-76.430801
13488,Championship Course at Arroyo del Oso Golf Course,missing,35.1403963,-106.565773
13489,Prairie Woods Golf Course,missing,42.71467029999999,-88.7968957
13490,Quail Ranch Country Course,missing,33.8925671,-117.0784407
13491,Locust Hill Country Club,missing,43.088105,-77.5634644
13492,Sacandaga Golf Club,missing,43.2148621,-74.18639399999999
13493,Champions Course at Palm-Aire Country Club,http://www.palmairegolf.com,27.4054214,-82.4913138
13494,Dalles Country Club,missing,45.653738,-121.216332
13495,Palm Lake Golf Course,missing,34.0447175,-117.7673299
13496,Stadium Golf Club,http://www.stadiumgolfclub.com,42.779551,-73.9163748
13497,The West Course at Forest Akers Golf Course,http://www.golfmsu.msu.edu,42.7081242,-84.49239159999999
13498,Willis Case Golf Course,http://www.denvergov.org/Golf/default.asp,39.787329,-105.049044
13499,Red White Course at Neumann Golf Course,missing,39.1585807,-84.6893525
13500,Beauty Course at Royal Oaks Country Club,http://www.royaloaks.com,29.7290724,-95.58569759999999
13501,Oconee Country Club,missing,34.6867579,-83.0116132
13502,South Haven Golf Club,missing,42.3837997,-86.200469
13503,Stanley Golf Club,missing,41.7055126,-72.7668528
13504,Wizard Golf Course,missing,33.77224280000001,-78.964393
13505,North Las Vegas Golf Course,missing,36.2158304,-115.1362492
13506,WeaverRidge Golf Club,missing,40.7491101,-89.6525037
13507,Sand Ridge Golf Course,missing,41.53272,-81.20275199999999
13508,Schuyler Golf Club,missing,41.4375777,-97.06241829999999
13509,Village Golf Course,missing,38.952167,-94.40675700000001
13510,Eighteen Course at Eagle Crest Golf Course,missing,35.7402519,-95.4161118
13511,Spencer Golf & Country Club,missing,43.1521953,-95.177098
13512,Black Brook Country Club,missing,41.7157946,-81.3199004
13513,Desertwillow Course at Borrego Springs Resort & Country Club,http://www.borregospringsresort.com,33.766789,-116.365359
13514,Delaware Country Club,missing,40.187821,-85.3258
13515,Holly Meadows Golf Course,missing,43.035339,-82.934483
13516,Homestead Old Mill Course at Flat Creek Golf Club,missing,39.2743983,-84.5405473
13517,Ranch Course at The Alisal,http://www.alisal.com,34.570364,-120.1452177
13518,Hilly Haven Golf Course,missing,44.35146899999999,-88.0492153
13519,Wizard   Witch Course at Deerfield Country Club,missing,43.24846400000001,-77.86000410000001
13520,Mallard Head Country Club,missing,35.568353,-80.89458359999999
13521,Dunwoodie Golf Course,missing,40.9383133,-73.8731002
13522,Shoreacres,missing,42.29823409999999,-87.8406011
13523,Arbor Trace Golf Course,missing,40.629383,-85.628091
13524,Beaver Meadows Golf & Country Club,missing,43.290402,-76.316217
13525,Sunset Hill Golf Club,missing,41.4535479,-73.38523719999999
13526,Pipestone Country Club,missing,43.9879717,-96.30746309999999
13527,Wasco Valley Rose Champions Golf Club,missing,35.6035265,-119.385793
13528,Whisper Creek Golf Club,http://www.whispercreekgolf.com,42.1464856,-88.44873249999999
13529,Beckett Ridge Country Club,missing,39.3468568,-84.43926929999999
13530,Golf Club at South Hampton,http://www.hamptongolfinc.com/SHampton.html,30.0466193,-81.5471652
13531,Farms Country Club,missing,41.470559,-72.866753
13532,Bedrock Golf Club,missing,42.3330256,-71.97051010000001
13533,Red White Course at Mequon Country Club,http://www.mequonclub.com,43.2159232,-88.0314174
13534,Dorado Golf Course,missing,32.236927,-110.849823
13535,Circle R Golf Course,missing,33.254818,-117.145263
13536,Wicker Hills Golf Course,missing,44.449437,-83.81716999999999
13537,Bear Creek Valley Golf Club,missing,38.1536003,-92.6007391
13538,Executive Course at Cottonwood Hills Golf Course,missing,45.6756093,-111.2141812
13539,Bowlers Country Club,missing,41.6813082,-86.3511247
13540,Riverside Course at Atlanta Athletic Club,missing,34.003996,-84.1916543
13541,James River Course at Country Club of Virginia,missing,37.5726836,-77.6138017
13542,Madison Club,http://www.themadisonclub.com,43.072474,-89.380731
13543,White Blue Course at Bamm Hollow Country Club,missing,40.350642,-74.133439
13544,Bull Run Country Club,missing,38.8792093,-77.6370097
13545,Ainsworth Municipal Golf Course,missing,40.1000508,-99.37412959999999
13546,Maple Creek Country Club,missing,39.7964096,-85.9817508
13547,The North Course at Courses at Hyland Hills,missing,44.84363,-93.36361099999999
13548,Seneca Lake Country Club,missing,42.8347868,-76.9766736
13549,Red Blue Course at Pine Valley Golf Course,missing,42.793234,-82.95693899999999
13550,Rim Golf Club,http://www.therimgolfclub.com,34.2460691,-111.2792251
13551,Woody Ridge Golf Course,missing,40.938002,-82.730047
13552,Bolingbrook Golf Club,http://www.bolingbrookgolfclub.com,41.663807,-88.151078
13553,Red White Course at Martin County Golf & Country Club,missing,27.1800196,-80.2046314
13554,Marina Course at Monarch Bay Golf Club,missing,37.6976391,-122.1852477
13555,Dundee Golf Club,missing,41.94905079999999,-83.6334468
13556,Briarmead Golf Club,missing,33.959332,-85.947604
13557,Westport Country Club,missing,44.178832,-73.4359533
13558,Quincy Golf Club,missing,30.6123535,-84.6277471
13559,Bellwood Oaks Golf Course,missing,44.6449208,-92.8393218
13560,Royal Sabal Course at Grand Palms Golf & Country Club,missing,26.0053595,-80.3508245
13561,Sunset Hill Golf Course,missing,41.4535479,-73.38523719999999
13562,Lake Estes Executive 9 Hole Course,http://www.estesvalleyrecreation.com,40.379476,-105.5124782
13563,River Lakes Course at Pelican Sound Golf & River Club,http://www.pelicansoundgrc.com,26.4303069,-81.8235696
13564,East Lake Golf Club,http://www.eastlakegolfclub.com,33.7433856,-84.3027614
13565,Texas Star Golf Course,http://www.texasstargolf.com,32.818446,-97.11446629999999
13566,Par 3 Course at Jefferson Park Golf Club,missing,47.5667021,-122.3048012
13567,Preserve   Hatchett Creek Course at Pelican Pointe Golf & Country Club,missing,27.0858,-82.4039225
13568,Casey Country Club,missing,39.3077377,-87.98186369999999
13569,Plantation Course at Kingsmill Golf Club & Resort,http://www.kingsmill.com/golf/plantation1.asp,37.2251718,-76.6672111
13570,Red Blue Course at Fox Hills Resort,http://www.foxhillsresort.com,44.2326714,-87.65153459999999
13571,Second Nine Third Nine Course at Cloverleaf Golf Club,missing,40.3919894,-79.587741
13572,Bermuda Golf Course,missing,32.261215,-64.873914
13573,Boca Royale Golf & Country Club,missing,26.9955625,-82.37149819999999
13574,Rocky Mountain Golf Course,missing,39.8434215,-105.0257681
13575,Fayetteville Golf & Country Club,missing,36.04472579999999,-94.1122876
13576,Kilmarlic Golf Club,http://www.kilmarlicgolfclub.com,36.1161797,-75.84279719999999
13577,Apple Grove Golf Course,missing,48.208415,-101.2341988
13578,Mission Trails Golf Course,missing,32.8013609,-117.037043
13579,Torrey Oaks Golf Course,missing,27.6038532,-81.8310073
13580,Country Club of Arkansas,http://www.countryclubofarkansas.com,34.8436763,-92.3971224
13581,Country Club of Silver Springs Shores,http://www.brassboys.com,29.1037596,-81.99996449999999
13582,Brentwood Golf Club,missing,42.6184413,-83.5257829
13583,White Oaks Country Club,http://www.whiteoaksgolf.com,39.5850261,-74.95333099999999
13584,Forest Marsh Course at Ivanhoe Club,http://www.ivanhoeclub.com,42.2816335,-88.0559638
13585,Links at River Lakes Ranch,http://www.riverlakesranchgolf.com,35.405684,-119.102504
13586,Carthage Municipal Golf Course,missing,37.1710633,-94.3423844
13587,Fiesta Lakes Golf Club,missing,33.3888829,-111.8519247
13588,Golf Club,missing,37.0561872,-95.9177966
13589,Pines at Lake Isabella,missing,43.643628,-84.992526
13590,Sandy Hollow Golf Course,missing,42.2268202,-89.0521073
13591,Eagle Mountain Golf Course,missing,33.5765693,-111.759143
13592,Killarney West Golf Course,missing,45.5303447,-123.0216085
13593,Regulation Course at Wilderness Woods Golf Course,http://www.golfwildernesswoods.com,43.5900172,-89.7829916
13594,Old River Golf Course,missing,37.7993446,-121.4174815
13595,River Wilds,missing,41.583169,-96.165297
13596,Caveland Country Club,missing,37.2318667,-85.89034060000002
13597,Heart River Municipal Golf Course,missing,46.8611282,-102.8259617
13598,Pecan Grove Course at Pecan Grove Plantation Country Club,missing,29.62475109999999,-95.7420739
13599,Wolf Run Golf Club at Fieldcreek Ranch,missing,39.4153026,-119.7759298
13600,Anthon Community Golf Course,missing,42.3800521,-95.8709987
13601,Goose Pond Plantation Course at Goose Pond Colony Golf Course,http://www.goosepond.org,34.5869809,-86.0809709
13602,Emerson Golf Club,missing,40.9707741,-74.02344169999999
13603,Woodcreek Golf Club,missing,38.7771055,-121.3313841
13604,Executive Course at Harder Hall Country Club,missing,27.4681936,-81.4699806
13605,Ansley Golf Club   Settindown Creek Course,missing,34.1053624,-84.4170779
13606,Saratoga Golf & Polo Club,missing,43.05481169999999,-73.7955194
13607,Yellow White Course at Willowbrook Golf Club,missing,44.026946,-75.909537
13608,Lakeland Hills Country Club,missing,43.315361,-89.54001099999999
13609,Jefferson Lakeside Country Club,missing,37.6227361,-77.46649839999999
